Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),Electricity:Plant [J](TimeStep),Electricity:Facility [J](RunPeriod),Electricity:Building [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),Electricity:HVAC [J](RunPeriod),Electricity:Plant [J](RunPeriod) 
 06/01  00:15:00,4654857.554304754,427500.0,337500.0,577012.3829306276,3650345.171374127 
 06/01  00:30:00,4652590.894388302,427500.0,337500.0,577012.3829306276,3648078.5114576747 
 06/01  00:45:00,4650371.374017399,427500.0,337500.0,577012.3829306276,3645858.991086771 
 06/01  01:00:00,4648215.572604763,427500.0,337500.0,577012.3829306276,3643703.1896741353 
 06/01  01:15:00,4647286.3902753815,427500.0,337500.0,577012.3829306276,3642774.007344754 
 06/01  01:30:00,4646393.892527865,427500.0,337500.0,577012.3829306276,3641881.509597237 
 06/01  01:45:00,4645536.026830923,427500.0,337500.0,577012.3829306276,3641023.643900295 
 06/01  02:00:00,4644710.922280588,427500.0,337500.0,577012.3829306276,3640198.5393499606 
 06/01  02:15:00,4644196.989756057,427500.0,337500.0,577012.3829306276,3639684.6068254295 
 06/01  02:30:00,4643695.254505915,427500.0,337500.0,577012.3829306276,3639182.871575287 
 06/01  02:45:00,4643205.3307145545,427500.0,337500.0,577012.3829306276,3638692.947783927 
 06/01  03:00:00,4642726.816290711,427500.0,337500.0,577012.3829306276,3638214.433360084 
 06/01  03:15:00,4642517.237881437,427500.0,337500.0,577012.3829306276,3638004.8549508094 
 06/01  03:30:00,4642309.680796194,427500.0,337500.0,577012.3829306276,3637797.2978655663 
 06/01  03:45:00,4642104.119355498,427500.0,337500.0,577012.3829306276,3637591.73642487 
 06/01  04:00:00,4641900.512166478,427500.0,337500.0,577012.3829306276,3637388.12923585 
 06/01  04:15:00,4641898.861001256,427500.0,337500.0,577012.3829306276,3637386.4780706284 
 06/01  04:30:00,4641897.085880676,427500.0,337500.0,577012.3829306276,3637384.7029500487 
 06/01  04:45:00,4641895.189182946,427500.0,337500.0,577012.3829306276,3637382.806252319 
 06/01  05:00:00,4641893.174612993,427500.0,337500.0,577012.3829306276,3637380.791682366 
 06/01  05:15:00,4642095.45181982,427500.0,337500.0,577012.3829306276,3637583.068889193 
 06/01  05:30:00,4642299.912360775,427500.0,337500.0,577012.3829306276,3637787.5294301473 
 06/01  05:45:00,4642506.593839764,427500.0,337500.0,577012.3829306276,3637994.2109091356 
 06/01  06:00:00,4642715.506821703,427500.0,337500.0,577012.3829306276,3638203.1238910756 
 06/01  06:15:00,4643087.982319477,427500.0,337500.0,577012.3829306276,3638575.599388849 
 06/01  06:30:00,4643467.441321083,427500.0,337500.0,577012.3829306276,3638955.058390456 
 06/01  06:45:00,4643854.087069871,427500.0,337500.0,577012.3829306276,3639341.7041392433 
 06/01  07:00:00,4644248.096174793,427500.0,337500.0,577012.3829306276,3639735.7132441653 
 06/01  07:15:00,4644766.98665729,427500.0,337500.0,577012.3829306276,3640254.603726662 
 06/01  07:30:00,4645297.937992915,427500.0,337500.0,577012.3829306276,3640785.555062287 
 06/01  07:45:00,4645841.338027169,427500.0,337500.0,577012.3829306276,3641328.9550965414 
 06/01  08:00:00,4646397.6194179775,427500.0,337500.0,577012.3829306276,3641885.23648735 
 06/01  08:15:00,12094273.606463576,7875000.0,6075000.0,577012.3829306276,3642261.2235329486 
 06/01  08:30:00,12094653.54914979,7875000.0,6075000.0,577012.3829306276,3642641.1662191637 
 06/01  08:45:00,12097311.55277107,7875000.0,6075000.0,579286.4431638785,3643025.109607191 
 06/01  09:00:00,12102329.866844919,7875000.0,6075000.0,583916.7884709185,3643413.078374 
 06/01  09:15:00,14723359.686929855,10462500.0,6412500.0,617329.667681303,3643530.0192485526 
 06/01  09:30:00,14728287.547869265,10462500.0,6412500.0,622143.8522855735,3643643.695583692 
 06/01  09:45:00,14731705.913738405,10462500.0,6412500.0,625451.8801147908,3643754.033623615 
 06/01  10:00:00,14736483.440344244,10462500.0,6412500.0,630122.4939039289,3643860.946440316 
 06/01  10:15:00,15077850.715513313,10800000.0,6750000.0,633960.4717867963,3643890.243726517 
 06/01  10:30:00,15081367.64504425,10800000.0,6750000.0,637453.4008577373,3643914.2441865127 
 06/01  10:45:00,15084475.836138576,10800000.0,6750000.0,640543.0103706468,3643932.8257679287 
 06/01  11:00:00,15087175.327524243,10800000.0,6750000.0,643229.3806342372,3643945.946890007 
 06/01  11:15:00,14739569.357079137,10462500.0,6412500.0,633127.9858633846,3643941.3712157533 
 06/01  11:30:00,14740507.88358671,10462500.0,6412500.0,634079.0876459184,3643928.79594079 
 06/01  11:45:00,14742053.189375011,10462500.0,6412500.0,635645.0740020794,3643908.1153729325 
 06/01  12:00:00,14743613.114479333,10462500.0,6412500.0,637233.8991042733,3643879.21537506 
 06/01  12:15:00,13709169.638637884,9450000.0,5400000.0,615155.8766261997,3644013.762011683 
 06/01  12:30:00,13708423.32550485,9450000.0,5400000.0,614288.9412081863,3644134.384296664 
 06/01  12:45:00,13709337.772355463,9450000.0,5400000.0,615097.1859663841,3644240.5863890797 
 06/01  13:00:00,13710685.512245106,9450000.0,5400000.0,616353.7201563453,3644331.7920887596 
 06/01  13:15:00,14411306.671947213,10125000.0,6075000.0,641279.0571297854,3645027.614817427 
 06/01  13:30:00,14417108.405336939,10125000.0,6075000.0,646382.6569124295,3645725.7484245105 
 06/01  13:45:00,14420963.256209033,10125000.0,6075000.0,649538.0987420778,3646425.157466955 
